date,comment
2019. 7. 12.,일본놈들이 큰소리치는 이유는 한국인의 20에서30퍼센트 까지의 친일잔재동조세력이 심어져 있기에 한국의 일본종속화전략이 가능하다고  보기 때문이다 . 또한 친일몰이배잔재세력들이.반일정부를 비난몰이로 세력약화와 친일정부출범몰이로 일본의 개역활을 자청하고 있기에가능하다 보기 때문이다
2019. 7. 12.,그런식으로 유니클로 불매운동할꺼면 일식도 처먹지도 말고 각종 가전제품이나 핸드폰에도 죄다 일본제품들어가있는데 그거도 쓰지말아야 진정한 불매운동아닌가? 경제보복전만해도 일본제품 아무렇지 않게 쓰던인간들이 꼴에 일본 깝친다고 깨시민코스프레하면서 불매운동하는거 보면 이나라는 아직돼 개돼지들이 많다는거 ㅋㅋㅋ
2019. 7. 11.,헐 너무 멋있어요!!!!!!!!❤️❤️❤️❤️❤️🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷 일본 불매!!!
2019. 7. 11.,우익 빠이빠이~~!!~! 🖐🏻🖐🏻 저도 불매할게요!
2019. 7. 11.,옐라님 존좋 ㅋㅋㅋㅋㅋ
2019. 7. 11.,Man soy a única que habla español? 🤣💗
2019. 7. 11.,오...기부까지 역시 천사.♡
2019. 7. 11.,대단해요!!!! 응원합니다!! ♥︎♥︎
2019. 7. 11.,밤늦게까지 수고하셨네요ㅠㅠ 대체할 수 있는 제품도 소개해주시고 센스쟁이세요ㅎㅎ 이렇게 행동하고 실천하는 모습 멋져요! 영상 잘 보고 있답니다♡
2019. 7. 11.,Te amo <3 a pesar de la barrera del idioma. Eres muy hermosa.
2019. 7. 11.,너무 멋져요 ㅠㅠㅠㅠㅠ😖💓 불매운동!!!
2019. 7. 11.,"I love to watch your videos I feel like I can watch them all day, you seem so nice and humble and I love that💓 Also you’re really beautiful!"
2019. 7. 11.,"Almost, after all a Didnt get late.
I love your channel.😊"
2019. 7. 11.,키야~~~~~~!!!
2019. 7. 11.,처음보는 분인데 헉 구독 11만명! 저도 11만명중 한명이 됐네요^^^.
2019. 7. 11.,Say Hi to the Brazil❤❤
2019. 7. 11.,이야..제목보고 좋아요누르고갑니다
2019. 7. 11.,Te amo aunque nos divida demasiado la distancia 🤗😚
2019. 7. 11.,저도 옐라님 보고 옷 정리 중이에요!! :D
2019. 7. 11.,워후~~~😆😆😆
2019. 7. 11.,Hi!!!
2019. 7. 11.,최고에용
2019. 7. 11.,1년전 그림영상? 에 16키로 감량하신 식단 알 수 있을까요??(ㅎㅎㅎ
2019. 7. 11.,쵝오쵝오!!
2019. 7. 11.,굳!
2019. 7. 11.,l love you corazones 😊👍
2019. 7. 11.,Omgggg I love your channel 🧡🧡🧡
2019. 7. 11.,Room tour please
2019. 7. 11.,"First👑👑 
You are my favorite vlogger♥️♥️"
2019. 7. 11.,음.. 근데 불매는 '사지말고 더 이상 소비하지말자' 이지 원래 있던 제품을 버리는게 아니지 않나요 ..? 원래 있던 제품은 버려봐야 내 돈만 아깝지 그들에게 간 수익은 그대로일텐데..
2019. 7. 11.,"이런 정말 무식한 영상을 올리는 사람이 또 있네.  일본불매 어쩌고.. 제발 제대로 알고 공부하고 이런 영상 올리세요. 그냥 시류에 올라타서 이런거 하지 말고. 일본산 다 없애겠다고 하는데, 지금 촬영하는 장비들은 일본산 아닌가요? 그 속에 있는 이미지센서랑 반도체 부품들 다 일본산 아닌가요?  TV 컴퓨터 다 버려요. 그 안에 일본산 부품이나 일본에 로열티 지급되는 부품들 있어요. 타고다니는 모든 자동차 안에도 일본산 부품들  들어가 있는데 걸어댕길건가요? 차 타고 댕기는 영상 못보길 바랄게요. 할거면 제대로 하세요. 진짜 제대로 하세요. 말만하지 말고 척하지 말고 제대로 하세요."
2019. 7. 11.,"ㅋㅋ 그럼 우리나라 쌀도 일본 품종 개량한건데 먹지말고 휴대폰, TV, 컴퓨터 등등 IT기기에도 일본 소재 부품 쓰였으니 다 버리고해야겠네~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2019. 7. 11.,반일 선동된 국민들....  안타깝네 미친인간 하나 때메 전국민이 정치병에 걸리네
2019. 7. 8.,일본여행을 안가야 합니다.  그러면  일본 소싱공인들이 들고 일어날것이고  아베가 고개 숙이게 됩니다.  일본이 제일 두려웦하는게  여행객이 안오는 거예요... 일본가서 돈쓰고  욕머꼬 등신취급 당하지 않으려먼  가지 마세요.. 에휴...
2019. 7. 8.,"유니클로 본사 임원진이 그랬데요.
한국불매운동 오래 못간다고.
아.. "
2019. 7. 8.,매출 반토막 난 거 보고 유니클로 본사 본부장이 인상 쓰면서 한국인들 의지는 길게 가지 않는다는 식으로 얘기했다네요..ㅠ
2019. 7. 8.,"데상뜨도 100% 일본지분, ABC마트는 99.6% 일본지분이예요. 한국 사람들이 봉인가 봅니다. ㅠ.ㅠ"
2019. 7. 8.,"지금 사면 안된다??(x) 
앞으로도 계속 사면 안된다!!(o) 

일본이 사과한다고 해도 "
2019. 7. 8.,어제 가족들이랑 얘기했었는데 우리가 할 수 있는 가장 효과적인? 행동이 일본여행 안가는거래요 일본으로 온 관광객 30퍼센트가 우리나라고 일본은 우리나라와서 2조 쓰는데 우리나라는 일본 가서 6조쓰고 온다고 했던것같아요 일본인구가 더 많은데도요 암튼 그래서 최대한 일본여행 안가는게 좋을 것 같더라구요
2019. 7. 8.,무지 솔직히.. 가격 거품 개오짐 신세계에서 만든 자주 쓰세요 여러분. 가격대비 질 좋고 딱 베이직한 디자인이라̆̈ 유행도 안타요. 무엇보다̆̈ 무지보다̆̈ 질좋고 쌈.
2019. 7. 8.,정말 영향력 있는 불매운동은 일본여행을 안가야한다구 들었어요. 일본지자체 관광수입이 줄어야 일본 중앙정부에 그 영향이 간다고합니다.
2019. 7. 8.,"일본 방송들은 한국에서의 
불매운동 비웃으며
  일부 과격한 한국 국민들의  행동이라고 
엄청 조롱하며 즐기고 있습니다. 반드시! 이번기회에"
2019. 7. 8.,일본은 우리나라를 혐한이라는 단어로 표현한다. 혐오한다는 말은 더럽고 추한 존재를 두고 하는 말이다. 이와 반대로 우리는 반일이라는 단어를 사용한다. 반한다 하는 말은 나보다 힘이 있고 권위있는 존재에 대한 표현이다. 우리도 반일이라고 표현 하지 말고 혐일이라고 표현 해야 한다. 특히 전범기업들에 대한 혐오는 정당한 것이다.
2019. 7. 8.,"롯데가 문제임
우리동네 롯데영프라자안에 무지있고 유니클로있음
롯데가 우리나라에 일본제품 꾸역꾸역 갖고와서 홍보대행해줌
롯데 불매합시다!!"
2019. 7. 8.,"사람이 많이 없어서 그냥 올리신거겠지만 직원들 얼굴 좀 가려주세요,, 저도 판매사원인데 사람들 카메라 들고 왔가갔다하면 진짜 짜..증..나요ㅠ_^ 허락받고 찍으신거 아니고 허락받고 올리시는거 아니잖아요 ☞☜..."
2019. 7. 8.,유투브 찍는다고 길거리에서 사람얼굴 그냥 올리시면 안됩니다.
2019. 7. 8.,남양 불매를 6년 넘게하고 있는 민족에게 오래 못갈거라니 ㅋㅋㅋㅋㅋㅋ 응 수고
2019. 7. 8.,"롯데(사이다를 비롯해 과자부터 전부)
유니클로ㆍ무안양품ㆍ데상트ㆍABC마트ㆍ르꼬끄
시세이도ㆍD&Gㆍ로라메르시에ㆍ감동란호빵
아사히맥주등등... "
2019. 7. 8.,설때 마트에서 느낀건데 우리 전통주기법으로 만든 국순당 차례주는 구석탱에 쪼그맣게 있고 롯데 백화수복 매대만 엄청 크고 잘 팔리더라구요ㅜㅜ 우리 조상께 차례지내는건데 유명하다고 다들 롯데거 사가시는거 보고 조금 씁쓸했습니다ㅜㅠ 적어도 차례주만은 국산제품 씁시다!!!!!!!☆☆
2019. 7. 8.,오늘 걍 ABC마트에서 신발 살까 하다가 양심에 ㅈㄴ찔리고 우리나라 버린 기분 들어서 걍 나왔다 진짜 이제 유니클로고 뭐고 일본이라는 말만 들어도 쌉 역겨워
2019. 7. 8.,"불매운동은 조용히 암묵적으로 해야 됩니다.
그래야 일본한테 핑계거리도 안주죠
일본에서 현대,겔럭시,가전제품 안팔리는거 보세요.. 걔들은 은근슬쩍 안삽니다..
때려부수고 빵꾸내고 김치던지고..하는건 중국인들 수준이니.."
2019. 7. 8.,당장은 바뀌지 않더라도 이러한 운동들이 나중에 분명 영향을 미칠 수 있다 생각합니다. 우리의 영향력을 보여줍시다!!!
2019. 7. 8.,무인양품 대체로 이마트에 JAJU(자주) 라는 브랜드가 있는데 무인양품 갈바에는 자주를 이용해주세요 ㅠㅠㅠ
2019. 7. 8.,오늘 강남 무인양품 갔는데 사람 꽤 많더라구요... 유니클로는 없던데
2019. 7. 8.,"무인양품 진짜 사람 없는 가게 됐네. (없을 무, 사람 인)"
2019. 7. 8.,"오늘 백화점 다녀왔는데 abc마트, 유니클로, 데상트 다 사람 많더라고요...다들 불매운동 좀 동참해 주셨으면 좋겠네요"
2019. 7. 8.,"왜 사과해야 하나요?..
일본은 벌써부터  한국제품 불매운동해 왔잖아요.. 아베 가 대한민국 잘못 건드린 대가를 깨닫게 해야죠..감히 누굴 건드려?"
2019. 7. 8.,GU 라고 유니클로 자매브랜드도있어요!!! 매장이 많이 없는편이긴 하나 모르시는분들이 많은거같아서요..!
2019. 7. 8.,아니 우리가 뭘 잘못했다고 사과를해?ㅋㅋㅋ미친거아님? 한국사람맞나?
2019. 7. 8.,밖에 있는 사람들 모자이크 안 하고 뭐하시는 건가요? 허락 없이 마음대로 얼굴 찍어놓고 그대로 영상 올리고. 제가 만약 동의도 없이 찍혔는데 모자이크도 안 한채로 제 얼굴 넷상에 돌아다닌다고 생각하면 진짜 짜증나고 화납니다;; 이런 것도 신경 안 쓰고 뭐하는건지..
2019. 7. 8.,우리가 많이 먹는 과일 브랜드인 DOLE도 일본 브랜드레용ㅜㅜ
2019. 7. 8.,개인의 자유는 존중되어야하나 그자유도 국가가 존재할때 누릴수 있는것이죠 국가가 어려움에 있을땐 국민의 단결이 강력한 무기가 될수 있습니다
2019. 7. 8.,"이 참에 유니클로 한국 시장 철수 하기를
바란다. 어디 시장 바닥 보다 못 한 그지
같은 품질로 한국시장에서 돈 벌어 가는게
역겹고 삐뚤어진 일본인의 사고 방식에"
2019. 7. 8.,"한국은 의지가 부족한게 아니고 워낙 소문, SNS에 영향을 많이 가지고 있어서 조금만 이야기가 사라져도 금방 일본 제품 살 것 같음, 그럴 일은 없겠지만 갑자기 일본 제품중에 뭐 하나가 유행되면 그거 따라한다고 백퍼 삽니다"
2019. 7. 8.,"무인이랑 유니도 문제지만 롯데랑 다이소, 데상트도 문제임 abc마트랑 구몬 포카리 다 일본꺼임 일본께 은근 많이 있음 하나씩 퇴출시켜야할등"
2019. 7. 8.,오~역시 대한민국 불매운동 화이팅 입니더
2019. 7. 8.,유니클로측에서는 한국인 들 불매운동 오래못간다 좀 있으면 끝난다고 회의했다고하던데요..
2019. 7. 8.,화해 했다고 해서 불매운동을 중단할건가요 .. ? 그건 아니라고 생각 합니다 이참에 우리 국민이 얼마나 무선운지 보여줘야지 다음에 함부로 못할겁니다
2019. 7. 8.,주말에 아울렛갔는데 데상트 아식스 사람넘쳐나는거보고 진짜........이러니 아베가 만만하게 호구로보는구나 싶더라구요.........
2019. 7. 8.,"물건사는 건 자유입니다
근데 불매운동을 하거나 한다는 사람을  잘못되었다고 생각하는 사람은 없겠지요?"
2019. 7. 8.,"1)전자 : 소니, 히타치, 파나소닉,
도시바, 산요, 샤프, JVC, TDK
2)카메라 : 니콘, 캐논, 올림푸스, 후지
3)자동차 : 도요타(렉서스), 혼다,닛산(인피니티), 미쓰비시, 마쓰다, 스바루, 이스즈"
2019. 7. 8.,무인양품 플라스틱 후쿠시마에서 가져오는 거라던데
2019. 7. 8.,이마트브랜드 JAJU..쓰세요. 무인양품 가격거품 너무 심하고 그닥 이쁘지도 않은걸 ..  미니멀라이프 한다며 집에 쓰던 물건 다 버리고 무인양품으로 도배하는것 진짜 웃겼어.. 이번 기회에 현명한 소비자구요.
2019. 7. 8.,일본여행 말고 다른 좋은나라로 여행갑시다.  일본 뭐 좋으라고 일본여행 가주나요.. 일본제품도 사용하지말고 줄여나갑시다.
2019. 7. 8.,"일본자본 쿠팡 삭제했습니다.
앞으로 SSG닷컴에서만 구매하겠습니다."
2019. 7. 8.,"불매운동이 오래갔우면 하네요.. 
그런데 영상에서 찍힌 사람들은 가려주셔야 될거같습니다...."
2019. 7. 8.,롯데가 일본기업인거 모르는사람많더라 어제 동네 롯데마트에 사람 많았음ㅠ
2019. 7. 8.,JAJU자주라는 한국 브랜드 있으니 무인양품 물건 대신 사면 됩니다
2019. 7. 8.,전 미국에 사는데 뉴저지에 있는 Muji는 오픈한날부터 파리 날리는데...정말 장사 안되요.
2019. 7. 8.,롯데도 똑같이 불매 했음 좋겠음
2019. 7. 8.,이제는 들어가면 눈치보일듯 ㅋㅋㅋㅋㅋㅋㅋ이걸 시작으로 불매운동 꾸준히 하면 좋을듯
2019. 7. 8.,"난 무인양품첨들어봄ㅋㅋ
저간판은 본적잇음
데상트는 살면서 매장들어가본적도없음
다일본브랜든지몰랏네"
2019. 7. 8.,불매 하시라고 강요는 안하겠습니다. 저는 제 소신으로 불매에 동참합니다. 우리는 우리가 할수있는것을 해야합니다. 그거만 말하겠습니다.
2019. 7. 8.,정작 일본이 피해를 입겠냐? 아니면 저기 일하는 직원들이 피해를 입겠냐?
2019. 7. 8.,"난 유니클로도 오래전부터 불매였고 앞으로도 불매할거다
여기도 마찬가지"
